volume_id,company_id,date,buy_volume,sell_volume,net_volume
424425,9042,25-10-2022,91292,97281,-5989
988268,8442,15-12-2022,81100,69981,11119
392042,6379,15-03-2022,55250,95298,-40048
700668,8622,25-01-2023,75228,60560,14668
783583,8267,02-11-2023,31080,47836,-16756
403734,8462,03-03-2024,9258,71425,-62167
297072,2556,24-12-2021,72808,68296,4512
959310,5126,11-04-2022,82394,16975,65419
869069,7567,27-05-2022,34639,52346,-17707
614551,1880,19-10-2021,19288,3729,15559
104977,2693,11-01-2022,24799,3240,21559
586566,6016,26-04-2022,81961,98265,-16304
542692,8218,27-12-2022,86432,70755,15677
346406,1767,05-12-2021,5159,15721,-10562
535041,3144,22-08-2024,23927,54337,-30410
204956,6690,26-11-2021,56473,63646,-7173
218779,2863,11-02-2023,66188,55513,10675
514484,5749,28-12-2021,37466,44037,-6571
593650,8037,12-03-2024,73814,37169,36645
691854,9235,18-10-2021,80562,34157,46405
670838,6937,16-12-2023,74071,30451,43620
198873,7152,18-03-2024,91401,31855,59546
598221,9023,11-03-2023,73830,75976,-2146
307345,8691,19-03-2022,50257,58530,-8273
922938,5974,13-02-2022,14633,32059,-17426
964206,7395,01-10-2023,55239,85697,-30458
906249,6080,10-07-2024,20776,29707,-8931
286002,6759,31-03-2023,79582,60897,18685
862620,2398,23-12-2021,93245,94816,-1571
631498,1376,31-03-2023,50017,9673,40344
181036,3712,06-05-2022,49781,24406,25375
124962,6563,27-11-2023,50676,71134,-20458
422315,9910,20-06-2023,17662,35303,-17641
582395,7165,04-10-2022,59847,29253,30594
650734,8351,06-05-2022,18876,94821,-75945
432918,5322,25-05-2023,33298,14315,18983
509156,1947,11-11-2023,98668,63152,35516
688665,5157,20-04-2023,93227,38185,55042
970133,1926,21-04-2022,69839,58812,11027
966431,7771,15-11-2022,71221,67919,3302
394629,2929,11-03-2022,17770,68720,-50950
924874,1179,18-10-2023,63240,89372,-26132
175181,8130,28-11-2021,7421,82221,-74800
160281,7786,01-09-2022,78999,59993,19006
632690,9132,03-11-2023,39730,51349,-11619
435603,3934,17-01-2022,97502,84704,12798
398870,1082,18-06-2023,39742,14562,25180
999012,8860,26-11-2021,96058,62302,33756
791308,3144,13-11-2022,32393,88296,-55903
763212,6324,02-12-2022,89098,66080,23018
341225,5004,09-12-2021,92008,99439,-7431
916078,5597,08-12-2021,71174,61274,9900
273371,2711,06-04-2023,91382,65520,25862
500597,4309,11-05-2023,92298,74574,17724
310430,1148,25-07-2024,11824,18960,-7136
345916,9441,11-10-2022,62933,12268,50665
327754,9327,21-10-2023,6033,24327,-18294
460028,1553,30-09-2021,7367,37569,-30202
419902,5004,14-06-2023,91208,44071,47137
116572,6691,15-08-2023,23139,83204,-60065
505997,8037,09-10-2023,45722,92938,-47216
846660,1341,27-05-2023,78439,13816,64623
954113,5604,10-11-2021,2825,32959,-30134
453259,4532,01-04-2023,3934,61643,-57709
355848,4198,28-11-2021,26288,67452,-41164
156961,7662,09-04-2024,54248,26306,27942
231913,3144,30-12-2021,25614,96459,-70845
595741,6150,11-01-2022,60946,9748,51198
848685,1435,31-05-2024,71949,78821,-6872
768937,5853,14-01-2023,69478,59560,9918
498104,5464,18-03-2024,7398,76082,-68684
225186,3194,03-03-2024,96210,62782,33428
536307,7838,16-08-2024,58556,83475,-24919
500399,3051,05-02-2022,35625,14692,20933
622731,2230,26-04-2024,36909,67266,-30357
862513,2476,30-03-2023,1711,37379,-35668
548245,2176,20-09-2024,31795,9669,22126
172287,5157,18-04-2022,80700,42368,38332
703717,1566,19-03-2022,96695,18768,77927
699114,4100,08-09-2022,92441,17999,74442
479658,1948,08-12-2023,31294,41862,-10568
671478,1473,31-12-2023,64432,85106,-20674
922483,1767,19-05-2024,77422,58236,19186
184184,7014,18-10-2022,49950,14063,35887
614565,8051,15-05-2024,15632,4557,11075
782461,8130,06-08-2023,56098,59538,-3440
543985,1308,27-01-2022,61072,37477,23595
289048,8011,24-01-2022,21450,92813,-71363
949729,6318,19-02-2024,87156,89072,-1916
869319,8011,30-12-2022,62478,35501,26977
602556,9116,21-05-2023,49641,72688,-23047
901020,8166,03-10-2022,55829,68683,-12854
215101,5336,25-05-2023,32416,45964,-13548
375591,3703,12-02-2024,20492,40623,-20131
766622,1947,09-08-2023,16046,57235,-41189
117936,1396,29-03-2024,88246,80794,7452
273020,5965,24-09-2022,59606,72267,-12661
881967,9903,19-11-2023,55060,56304,-1244
930285,1948,11-08-2024,62778,53496,9282
982880,7401,24-12-2022,42850,25215,17635
458338,8968,09-04-2023,47210,26283,20927
987665,5157,03-04-2024,8260,85913,-77653
790711,5592,06-03-2022,29875,73529,-43654
126196,7011,17-06-2024,1018,95219,-94201
557684,9317,18-04-2023,10915,15723,-4808
156628,7567,28-09-2022,92052,42308,49744
881474,4811,23-05-2022,30317,96771,-66454
442327,9535,24-02-2024,66389,35106,31283
307638,2426,14-03-2022,3891,77935,-74044
343156,1947,07-06-2022,62447,15962,46485
842302,4241,26-03-2024,98890,50428,48462
282311,5478,04-08-2022,62468,35063,27405
963150,2863,15-10-2021,54440,38117,16323
592342,1341,03-03-2024,51298,73320,-22022
330610,4261,26-09-2021,4727,77120,-72393
805833,2939,21-05-2023,81550,85450,-3900
685517,1396,18-04-2023,55913,53242,2671
783400,4699,13-10-2022,48924,17292,31632
245827,7239,07-02-2024,8719,87267,-78548
467943,5592,26-08-2022,91744,31476,60268
964895,9817,29-06-2022,36221,99010,-62789
845082,5916,08-12-2021,6304,15901,-9597
224112,8469,14-02-2023,53062,77575,-24513
231922,6690,13-12-2022,16262,83228,-66966
506327,6880,16-09-2024,16797,97909,-81112
445883,5770,27-03-2022,8130,22334,-14204
153855,6352,21-08-2024,96363,34073,62290
806522,8483,26-02-2024,45069,23483,21586
665740,7008,25-06-2023,93447,4160,89287
218180,3934,03-05-2022,48116,23537,24579
206926,9082,25-05-2023,18444,56116,-37672
604170,6541,17-11-2021,95515,56320,39195
430457,7036,02-12-2022,38230,35918,2312
323869,2176,13-09-2024,60449,4662,55787
252861,5071,07-09-2024,7187,73032,-65845
564096,1947,14-01-2023,50718,57686,-6968
625788,4999,21-07-2022,76162,9501,66661
332470,9309,05-01-2023,91334,67192,24142
490910,1461,03-05-2024,90988,70240,20748
631230,5427,27-01-2022,32239,58321,-26082
458953,8976,19-06-2022,63009,16718,46291
405008,6023,12-11-2023,16362,65957,-49595
982762,6726,26-06-2022,32472,95563,-63091
178076,2089,04-11-2023,11822,86615,-74793
789460,2929,16-11-2021,71368,54114,17254
628241,3319,24-03-2023,67316,58766,8550
824649,9817,16-10-2022,9872,82175,-72303
782503,9207,17-11-2023,55058,26215,28843
365940,3703,25-01-2022,62501,41918,20583
819964,5511,14-10-2023,80325,48635,31690
447655,4595,22-06-2024,31686,24410,7276
427317,1063,19-02-2023,33157,51592,-18435
396022,4726,06-07-2024,35147,8394,26753
949790,3832,11-04-2022,44263,97092,-52829
797797,8011,20-08-2024,48686,94530,-45844
383491,2774,01-01-2022,25020,17444,7576
725005,2901,11-06-2024,93022,32935,60087
291317,4086,24-02-2023,85376,13054,72322
746997,2251,02-12-2023,19836,42477,-22641
981852,2288,17-02-2023,5049,48055,-43006
318992,2785,02-01-2023,38164,69178,-31014
842088,4227,02-05-2024,60120,5252,54868
301358,5071,14-08-2023,74792,7342,67450
859832,6379,10-09-2024,32043,19318,12725
467250,9910,01-03-2022,69656,96756,-27100
365892,6290,23-07-2022,85734,66000,19734
324785,3572,29-09-2023,97605,48141,49464
105769,9535,16-12-2023,85191,16755,68436
604644,9327,16-01-2022,99463,49093,50370
863904,9128,02-09-2023,18866,62297,-43431
290748,5171,26-05-2022,23669,87202,-63533
653323,5808,08-03-2023,71409,10125,61284
264264,5192,16-11-2022,84842,23385,61457
895091,5953,01-12-2021,8287,30518,-22231
454676,5974,04-07-2022,10716,39847,-29131
962943,2213,20-06-2022,33396,98990,-65594
238437,7223,17-04-2024,89412,31036,58376
614047,4245,09-09-2023,74087,1825,72262
343788,8138,16-12-2022,50606,26780,23826
430516,5192,16-02-2023,42347,95278,-52931
373853,5382,24-10-2021,85671,40687,44984
720151,1847,13-12-2022,11180,99543,-88363
226785,7901,24-06-2024,39146,70037,-30891
337273,8647,18-07-2024,81424,36331,45093
120124,3264,01-04-2023,34014,51489,-17475
136257,5966,20-06-2022,7806,27043,-19237
357215,4689,08-11-2021,25792,3381,22411
210955,5770,11-09-2023,97075,61449,35626
347361,1176,25-06-2022,77535,76096,1439
821068,3692,25-05-2024,19837,29258,-9421
223531,8350,24-02-2024,94733,81299,13434
133860,9804,01-03-2023,62702,38846,23856
398696,9309,05-02-2022,30788,63839,-33051
270325,2579,15-08-2023,39198,16318,22880
287250,1767,11-02-2022,17944,80271,-62327
105094,4309,07-05-2024,24813,28071,-3258
231776,5626,21-02-2024,15923,57235,-41312
304434,8987,10-07-2022,1454,65994,-64540
414545,6083,13-06-2022,14184,66684,-52500
970668,9317,10-07-2024,42925,21420,21505
688915,6205,21-12-2023,61281,67635,-6354
785605,1227,29-05-2023,62017,65811,-3794
677265,1497,04-12-2021,58519,13625,44894
677001,9007,21-11-2022,38050,93075,-55025
574457,4165,01-06-2022,64817,67401,-2584
509357,7901,28-03-2023,80843,13091,67752
333972,3144,12-06-2022,85924,52052,33872
704790,6023,31-10-2023,98553,88699,9854
145527,4243,22-06-2022,14298,97362,-83064
760099,8460,08-04-2024,73799,57652,16147
902904,5853,15-06-2024,86229,98294,-12065
250396,6563,16-07-2024,3085,6651,-3566
286844,9132,31-03-2023,47095,2349,44746
547246,2869,27-05-2024,40953,35187,5766
319745,6229,06-12-2022,82084,94784,-12700
235772,7152,28-06-2022,63887,65343,-1456
755546,5330,31-10-2021,43786,82247,-38461
527409,7901,21-01-2024,17324,92811,-75487
202085,1286,30-08-2023,28855,41511,-12656
505949,5894,12-02-2023,73131,81388,-8257
570982,8351,27-07-2023,45962,6291,39671
278076,5158,16-08-2023,79395,70592,8803
881731,7470,27-02-2024,73326,91342,-18016
445368,6023,25-05-2024,38417,3677,34740
248514,9007,02-11-2022,25439,96235,-70796
805570,9060,16-03-2024,63460,58979,4481
470905,3791,10-12-2023,60232,86179,-25947
666927,2901,03-08-2023,51798,62468,-10670
508607,2288,06-10-2021,67743,86413,-18670
791499,2774,17-09-2023,17847,15303,2544
613828,5685,24-03-2022,65507,85229,-19722
208282,2939,26-02-2024,23550,88317,-64767
722777,9865,03-02-2022,17455,59531,-42076
111069,1227,16-01-2024,51831,44136,7695
893230,9116,24-11-2023,42398,47635,-5237
676582,6563,01-11-2021,1894,99811,-97917
420920,2611,18-08-2023,24626,98874,-74248
568909,1173,12-01-2022,9586,27249,-17663
724456,3712,22-01-2023,10687,79604,-68917
305753,9116,30-04-2022,84545,90899,-6354
865998,6541,06-08-2024,46603,75633,-29030
904318,4224,21-08-2022,31442,12942,18500
353668,4198,25-02-2023,89909,46540,43369
407312,1735,21-04-2022,61423,88855,-27432
213277,6080,03-06-2023,14721,77203,-62482
882302,5068,16-02-2023,16773,73876,-57103
442357,7014,13-05-2023,10327,7137,3190
598618,2901,18-03-2024,71109,95824,-24715
649784,6205,01-07-2024,23602,80599,-56997
579475,1520,06-09-2023,5147,89045,-83898
510809,5986,24-09-2023,85443,98057,-12614
950617,7095,28-01-2023,9907,13986,-4079
557430,7330,07-09-2024,97582,99136,-1554
858956,1216,06-12-2023,52260,10730,41530
866976,1448,09-10-2021,79917,15258,64659
215788,3050,29-01-2022,27344,80945,-53601
430304,9442,04-06-2022,9998,34066,-24068
751396,7022,23-04-2024,72896,51492,21404
596594,2902,10-05-2024,44155,8755,35400
918784,9903,07-01-2023,91303,15326,75977
879350,1948,27-11-2021,85810,49386,36424
732454,4567,12-01-2024,60244,47039,13205
264010,1435,22-01-2022,6546,36922,-30376
638831,5597,15-11-2021,66392,11758,54634
149766,7439,29-05-2024,10794,39427,-28633
699808,4399,11-05-2023,52486,69534,-17048
540708,3891,23-03-2024,38999,93392,-54393
527208,4091,12-04-2024,43685,78244,-34559
431779,4717,01-05-2024,11141,70065,-58924
943891,8138,25-07-2022,15999,26227,-10228
341355,8036,16-04-2023,33358,41816,-8458
278511,1376,28-07-2024,48638,47007,1631
465352,1869,23-05-2022,40693,30087,10606
246755,7786,18-03-2022,44637,35823,8814
532348,6685,15-07-2023,57456,42076,15380
600721,5484,25-05-2024,41351,33977,7374
323204,9941,02-02-2022,29330,99411,-70081
749241,3267,07-12-2021,23608,13316,10292
564283,9538,22-06-2022,93921,69651,24270
648180,9951,08-05-2024,22575,77861,-55286
202171,5068,25-09-2023,74098,54350,19748
517980,7771,03-02-2024,73386,73256,130
820298,6880,22-10-2023,18783,75025,-56242
903695,3692,16-06-2023,70924,3529,67395
753026,5604,19-12-2022,5056,12733,-7677
432877,2450,28-04-2024,66538,59129,7409
557568,6150,05-08-2022,62340,48646,13694
217618,3291,30-06-2024,77208,73308,3900
189737,4002,03-06-2023,73108,93770,-20662
115016,5575,22-11-2023,16514,35755,-19241
338148,5604,25-10-2023,19112,82850,-63738
950376,3267,18-09-2024,24156,14375,9781
163015,9441,22-07-2022,14713,40470,-25757
151118,2939,02-09-2024,13259,86442,-73183
880168,9042,03-12-2021,50752,10910,39842
936466,7223,19-03-2023,89109,74314,14795
494144,2688,29-11-2021,7578,93769,-86191
491836,8662,04-12-2021,48457,56050,-7593
938821,7028,25-02-2022,27825,19634,8191
965987,1520,19-10-2021,98400,20406,77994
200704,2426,31-10-2022,46551,85863,-39312
729057,9353,12-06-2023,5125,68149,-63024
968953,1926,06-10-2023,56590,33541,23049
107309,5604,05-09-2024,97888,48486,49402
843209,9317,06-09-2023,34520,90665,-56145
349409,2210,28-02-2023,73639,68737,4902
679368,7771,20-08-2023,90912,13373,77539
912979,8999,06-01-2024,36327,42429,-6102
571133,9255,19-11-2021,33345,31939,1406
771317,5180,01-03-2024,34878,26471,8407
956320,4574,16-02-2024,76418,11423,64995
852522,2426,15-09-2022,52233,22378,29855
361465,3461,09-03-2024,62181,56788,5393
651744,2711,11-05-2024,8924,89272,-80348
323505,9910,26-01-2022,98847,22497,76350
134677,1517,12-02-2023,80890,87869,-6979
283193,1063,17-11-2022,47352,89613,-42261
203528,6280,02-09-2022,5875,49407,-43532
358014,4947,03-10-2023,49732,55284,-5552
615591,6318,31-08-2023,65105,29354,35751
203021,9055,18-08-2023,60724,58515,2209
314326,9399,06-04-2022,99352,26974,72378
373924,6324,16-01-2023,32115,41835,-9720
866363,8267,05-12-2023,26862,89233,-62371
149605,9060,14-11-2021,34902,37084,-2182
249681,9981,07-11-2021,10979,21148,-10169
246633,5705,21-03-2022,51320,99978,-48658
696061,4224,20-06-2024,58569,97030,-38461
137054,7264,21-01-2022,45696,74717,-29021
305010,1308,09-02-2024,15977,1211,14766
250981,8817,15-03-2024,16572,83252,-66680
787304,7510,04-03-2022,71689,21236,50453
989138,2194,23-06-2023,33581,13896,19685
868709,9981,11-02-2024,8489,99819,-91330
486914,4597,28-12-2023,69872,70482,-610
853088,4676,05-11-2021,54552,38570,15982
816695,4574,11-04-2022,29961,96977,-67016
729970,8970,23-04-2023,30445,85291,-54846
917426,5330,16-04-2023,4644,16609,-11965
484273,5889,03-04-2024,58156,36222,21934
261899,8970,17-04-2022,40121,29112,11009
390587,1651,27-05-2023,76778,51043,25735
932627,1496,23-10-2021,80876,25529,55347
889881,5192,07-07-2022,44302,6582,37720
112772,8350,18-02-2023,78784,74888,3896
578840,3264,13-01-2024,70858,9088,61770
391297,2074,27-02-2024,27252,76343,-49091
985068,8319,20-09-2023,86987,32845,54142
287635,8987,24-03-2023,96093,27141,68952
460682,3572,29-06-2024,85767,50152,35615
432680,2579,12-11-2022,3282,47294,-44012
546477,8773,30-06-2024,2386,91541,-89155
948130,6759,21-03-2022,51461,50305,1156
264615,6539,09-01-2022,75140,86021,-10881
753883,3934,02-02-2024,52757,59388,-6631
779776,1566,30-08-2022,79288,52814,26474
139987,3972,02-07-2024,30560,7107,23453
802493,3498,27-11-2022,74040,47290,26750
995294,2785,23-05-2023,14117,11339,2778
730936,4369,24-09-2022,9730,28813,-19083
983273,2215,20-02-2024,31042,36904,-5862
758802,4539,10-04-2023,5396,93776,-88380
676966,9672,21-07-2023,7583,54299,-46716
556061,1954,04-08-2023,20172,46112,-25940
897274,3222,08-01-2022,80369,56501,23868
263842,2745,24-01-2024,43864,71499,-27635
503978,7470,02-01-2023,88309,55836,32473
422151,4208,14-01-2022,8850,90250,-81400
862567,8483,05-10-2022,95763,93210,2553
955652,6229,17-07-2022,70261,61437,8824
540837,6691,14-12-2022,17273,1269,16004
178814,9235,16-04-2022,80499,32780,47719
690073,5319,18-06-2023,86862,7392,79470
427856,6149,09-04-2023,7169,34225,-27056
122908,4227,19-07-2023,62901,9790,53111
396832,8992,17-04-2022,74812,12391,62421
722694,5941,31-08-2023,11526,4908,6618
443739,5319,29-08-2024,88427,41299,47128
612713,8425,17-07-2022,39499,97919,-58420
329181,6379,22-02-2024,83638,6584,77054
101827,8425,05-09-2022,97574,63965,33609
810169,3030,27-04-2023,93854,41231,52623
385651,7790,16-09-2024,25777,39988,-14211
849237,1948,29-08-2023,85619,79164,6455
763463,4896,03-06-2023,26457,40313,-13856
899502,6726,10-07-2024,43323,16742,26581
282263,4947,31-07-2024,5945,3677,2268
704664,8425,05-02-2022,70376,85361,-14985
704315,7209,07-04-2024,40195,6179,34016
381393,2408,16-04-2022,59198,78293,-19095
950802,2579,04-02-2024,36862,77284,-40422
767109,9435,05-09-2023,53924,79369,-25445
699699,7786,31-07-2024,10111,12127,-2016
655030,4889,22-03-2023,58277,57151,1126
619505,5319,11-03-2023,89177,91538,-2361
619295,5385,08-06-2022,8849,54207,-45358
615587,1644,26-06-2023,64392,1803,62589
692292,5632,08-11-2021,8086,28227,-20141
158581,8358,10-08-2024,62839,9311,53528
107883,3050,04-08-2024,49002,19076,29926
652879,3593,14-09-2022,85995,47699,38296
914833,9644,24-01-2024,24091,53987,-29896
855922,8905,14-05-2022,68468,27892,40576
262916,5575,29-03-2022,29525,38796,-9271
964267,9197,21-08-2022,12188,10904,1284
129872,2982,22-06-2022,93131,27406,65725
418512,5749,24-06-2022,73765,2793,70972
314671,8462,06-11-2022,93737,88377,5360
131356,8905,26-01-2024,61590,98534,-36944
596470,4703,09-09-2024,38463,84760,-46297
930040,5966,12-10-2022,64661,75430,-10769
795164,5957,08-07-2024,12218,57015,-44797
986372,8860,19-05-2023,89694,20621,69073
429057,5785,22-12-2023,34450,56609,-22159
238794,5953,25-01-2022,88998,27153,61845
571193,4227,24-11-2022,95653,9301,86352
561014,8425,03-12-2021,1053,37009,-35956
230211,1496,14-08-2023,73162,68537,4625
772796,6324,20-03-2023,30912,38664,-7752
315653,2450,04-01-2022,94626,94848,-222
165713,1396,15-03-2024,36755,74199,-37444
497584,9042,27-02-2024,72046,2706,69340
987083,7132,10-09-2022,44561,23510,21051
772131,1785,06-05-2023,88306,28423,59883
382132,7415,23-05-2023,61059,25143,35916
517551,6379,13-02-2023,1295,81381,-80086
686829,4165,27-04-2022,80109,47697,32412
476886,7439,24-12-2021,24387,59170,-34783
994345,1768,24-02-2023,70961,54750,16211
693100,6688,29-09-2022,41093,83623,-42530
541923,6759,26-12-2021,79902,27715,52187
826382,7011,13-05-2022,99534,21784,77750
594698,1768,08-02-2023,17248,10491,6757
701643,9619,02-06-2023,23415,99009,-75594
398931,5575,12-04-2023,32759,76761,-44002
515044,8226,27-02-2022,84498,11564,72934
643791,6205,15-10-2022,64843,64655,188
414131,9470,30-01-2022,81882,73566,8316
639489,7120,12-10-2021,23860,12157,11703
436785,3692,15-05-2024,9146,19017,-9871
274422,5592,01-10-2022,19532,4833,14699
114187,3291,20-08-2024,22522,93062,-70540
232659,4798,14-02-2022,50698,22892,27806
398946,9470,31-01-2024,59588,58962,626
326085,7014,18-09-2023,59965,9333,50632
230282,1553,25-08-2023,4276,54813,-50537
548599,5916,20-03-2023,48604,73874,-25270
474973,7174,20-06-2022,71428,11149,60279
646556,7415,15-05-2023,66728,38358,28370
144335,9672,03-12-2021,15957,28774,-12817
244592,8576,10-12-2022,63988,24387,39601
621390,6150,03-09-2022,11755,88591,-76836
867366,5986,26-03-2022,20143,28824,-8681
315755,9295,24-11-2023,14436,12739,1697
853569,5068,03-05-2022,28934,56833,-27899
820872,4478,04-12-2021,11514,72015,-60501
609668,4245,01-08-2022,32553,40038,-7485
715478,2579,20-03-2024,69717,60020,9697
699395,7470,17-01-2024,36777,32418,4359
994070,2821,29-11-2023,99817,63421,36396
178049,1767,08-04-2023,22461,95333,-72872
860067,4663,27-06-2022,30733,18985,11748
589926,6318,18-03-2022,23613,52816,-29203
549478,3144,03-08-2022,48087,8829,39258
546826,1767,12-06-2023,54801,18242,36559
806266,1977,12-12-2022,13264,10462,2802
154973,6324,11-08-2022,63580,68991,-5411
228000,9132,01-09-2023,67734,49375,18359
661318,8166,04-07-2023,94700,26421,68279
311503,3030,04-01-2022,72765,56075,16690
265467,7901,30-08-2022,64880,31819,33061
727832,7132,08-09-2023,90695,21576,69119
450958,5171,12-05-2022,73056,79219,-6163
172080,2450,24-02-2022,50788,57495,-6707
815077,1537,24-10-2022,28969,13113,15856
373670,5798,12-06-2023,37384,7796,29588
106531,6016,27-10-2022,61080,87121,-26041
492487,2972,15-07-2022,40604,85312,-44708
149048,9235,04-06-2023,64655,85940,-21285
497952,4597,28-06-2024,91809,72629,19180
353179,6149,17-04-2023,15132,3575,11557
805690,2193,12-01-2023,92752,78965,13787
595908,3267,13-06-2023,7451,49244,-41793
192403,6969,19-07-2022,59712,78128,-18416
295797,2011,07-04-2024,39331,57133,-17802
735936,2929,13-02-2022,1817,43440,-41623
825678,3015,23-09-2022,59631,51429,8202
447744,9248,17-08-2023,29158,14469,14689
807418,6452,26-12-2021,37492,58397,-20905
918466,1386,21-12-2021,31943,22616,9327
666464,7510,24-05-2023,2220,77362,-75142
578492,9235,19-09-2024,99616,84588,15028
199627,2049,01-01-2022,52817,41636,11181
489724,1208,08-12-2021,45918,51832,-5914
155292,6726,12-03-2022,55409,55027,382
251176,1767,17-07-2023,26344,19426,6918
168469,9951,03-10-2023,49816,1191,48625
812214,3934,01-11-2021,52273,98772,-46499
309765,9941,11-10-2022,99627,23486,76141
657462,3891,25-01-2024,92047,89788,2259
770727,9787,29-05-2022,56767,65078,-8311
178256,8218,14-09-2023,20112,85325,-65213
474048,2288,25-10-2021,17412,63544,-46132
208767,2105,21-07-2022,16814,42105,-25291
383207,5808,27-04-2022,24873,99130,-74257
923547,2105,25-02-2023,20245,22935,-2690
738935,2868,22-09-2022,84652,81317,3335
472108,2991,28-01-2023,7945,79112,-71167
149971,5511,04-11-2023,3956,81696,-77740
385122,4597,11-04-2024,74740,43975,30765
886239,3411,20-11-2021,42163,53845,-11682
805303,8442,06-04-2024,79443,7452,71991
750092,7635,04-11-2022,50250,28575,21675
776720,7401,27-08-2022,6349,20808,-14459
386495,7165,24-05-2022,25569,10679,14890
345752,2672,11-10-2023,19226,22669,-3443
126049,1948,25-08-2023,13579,77646,-64067
729566,2330,13-12-2022,84379,70149,14230
720371,6371,20-05-2023,33095,75937,-42842
919036,5386,17-07-2024,52432,32896,19536
732838,7454,10-07-2023,78231,46737,31494
874052,6735,10-01-2024,53706,66344,-12638
210723,9132,08-03-2023,20942,16936,4006
656170,4574,09-07-2022,78815,75734,3081
384069,3319,24-06-2024,34366,90568,-56202
705456,2929,31-08-2022,67934,58495,9439
287075,2868,20-05-2024,88371,15750,72621
279138,9435,01-01-2024,87034,19021,68013
998607,4243,30-05-2022,17400,9788,7612
404343,7443,02-07-2023,80592,32156,48436
731968,7264,24-02-2024,92691,36167,56524
419207,2940,28-11-2021,13394,78235,-64841
714704,4703,03-11-2021,5874,56119,-50245
943708,3108,18-05-2022,72164,16277,55887
323646,1869,15-01-2024,54977,54530,447
316008,3692,14-03-2023,22566,29094,-6528
227258,2693,27-07-2022,95767,63747,32020
756081,8905,23-03-2024,5141,24681,-19540
941215,1448,27-05-2022,63418,79680,-16262
932160,9596,07-12-2021,43592,38313,5279
846368,7359,14-09-2022,25504,17714,7790
388856,1926,20-01-2023,91615,84899,6716
924399,3934,19-06-2022,31878,7296,24582
702993,2210,05-07-2023,88799,83710,5089
752326,4950,09-07-2022,16895,93981,-77086
447473,8953,20-10-2021,46730,60538,-13808
432920,5247,06-03-2023,1796,2578,-782
521808,8721,01-08-2022,9194,73335,-64141
676826,4811,26-09-2021,66109,42003,24106
738433,1732,02-10-2023,41518,86275,-44757
443416,3891,25-09-2021,88799,40830,47969
205883,2640,08-02-2023,38453,58589,-20136
823001,3319,14-04-2024,71210,4602,66608
487005,9910,13-11-2022,41773,31174,10599
370503,9442,07-06-2023,99174,87070,12104
754151,5685,14-12-2021,15401,47339,-31938
964079,7330,16-04-2023,43688,57169,-13481
154027,6965,25-02-2024,43067,76654,-33587
975210,5988,01-09-2023,5348,73740,-68392
879324,6319,19-12-2022,8227,62980,-54753
474665,4717,10-02-2023,54885,18384,36501
251520,7152,06-07-2022,89632,74983,14649
347749,7790,20-03-2024,75777,41039,34738
504261,1902,23-01-2022,75266,99254,-23988
715278,9435,02-08-2023,38200,28654,9546
880753,8051,11-07-2024,69100,6014,63086
603280,1768,07-12-2021,57353,6676,50677
256453,1537,14-10-2022,14480,6228,8252
632991,3144,29-01-2023,10501,58835,-48334
726611,1833,01-01-2022,88166,83454,4712
357622,1396,09-04-2024,89254,26302,62952
104618,7036,04-08-2022,98026,47143,50883
467417,9004,05-02-2024,16728,10429,6299
524587,9207,07-10-2022,81614,91073,-9459
371906,3144,26-08-2023,17222,74594,-57372
953555,3450,21-08-2022,21046,5289,15757
811148,7911,03-09-2024,43596,60835,-17239
749612,1553,03-01-2024,52902,21866,31036
420705,4735,10-03-2023,2334,38569,-36235
285843,2556,01-08-2024,35607,93212,-57605
139107,6150,23-01-2024,10660,67957,-57297
979806,9255,24-04-2022,96539,14962,81577
650207,1449,31-01-2022,52281,59677,-7396
957492,9116,21-10-2022,82047,30697,51350
606124,7443,21-09-2022,58557,11681,46876
440911,8691,29-06-2024,52437,93712,-41275
415386,4699,26-04-2023,95591,86350,9241
358100,3022,06-07-2024,32944,55481,-22537
921398,9817,28-04-2024,69898,89835,-19937
943155,4399,28-09-2022,1270,83023,-81753
407914,5966,25-02-2024,26639,61766,-35127
238502,1435,08-09-2024,12182,30613,-18431
743516,2330,02-07-2022,96961,19836,77125
782551,7166,09-08-2023,55962,24896,31066
250728,2210,06-06-2023,5154,84542,-79388
599995,1882,07-02-2022,2190,89926,-87736
687403,4241,18-10-2021,2471,91868,-89397
131220,4107,23-05-2024,85205,83245,1960
827235,9435,28-09-2023,9889,73154,-63265
255044,9713,27-11-2023,95289,18050,77239
200197,2330,27-08-2023,68365,83746,-15381
587951,5770,30-01-2023,21342,39883,-18541
618877,8037,27-07-2022,59170,16740,42430
674522,5247,25-02-2023,18427,61899,-43472
318047,2105,20-06-2022,43313,33300,10013
288996,9223,30-12-2021,68406,13782,54624
792199,8037,04-10-2022,59693,7813,51880
744707,5808,22-02-2022,2436,94704,-92268
114093,8925,23-02-2024,68737,15344,53393
685379,6083,06-04-2023,40744,41630,-886
622437,5990,14-09-2023,66483,75156,-8673
142301,3194,09-03-2022,39676,27030,12646
915227,3821,13-08-2024,70170,57875,12295
719231,5158,10-02-2023,28024,58246,-30222
646545,8357,25-06-2023,13905,16145,-2240
240626,9865,28-08-2022,39397,5700,33697
250996,8460,17-07-2023,8309,76166,-67857
896142,1104,25-04-2023,62724,12831,49893
500011,4243,09-05-2024,55490,15571,39919
162330,1807,22-07-2022,73314,20315,52999
193160,8976,03-03-2022,25864,76181,-50317
