performance_id,company_id,date,revenue,profit,eps
379016,9197,15-06-2024,32001.99,11384.12,35.26
221568,7036,01-06-2022,24835.95,182.11,-0.44
386049,3144,04-06-2023,23519.32,777.09,45.58
649282,8800,06-09-2022,41572.1,392.6,31.33
606497,2868,22-02-2022,9269.98,-4546,20.51
532789,7022,20-05-2024,46642.24,2539.89,26.89
689832,1807,16-07-2023,15634.14,5538.94,41.1
534008,3040,18-10-2022,29606.64,3072.44,36.94
518345,1448,10-07-2023,25789.89,-3172.69,5.9
639753,1213,06-04-2024,47514.22,3748.36,2.87
355071,8462,24-04-2023,22304.54,10482.55,12.06
494608,3222,28-01-2022,16623.28,9013.15,22
395895,8226,05-08-2024,35689.27,14602.32,10.53
365793,9787,16-01-2023,23328.74,-2704.79,23.78
613341,2857,31-10-2022,19289.92,12155.82,18.56
149616,1461,22-08-2024,27505.56,14814.65,0.58
580461,7898,30-06-2023,38865.72,-2687.26,42.64
899070,4947,11-01-2024,9090.16,9095.25,17.23
452411,8051,24-09-2023,41948.38,-1855.08,32.04
157003,3194,06-11-2022,23745.81,8507.67,28.14
916003,3050,29-01-2022,30173.29,171.13,35.04
521420,7415,08-12-2023,18565.64,14436.85,3.5
259529,1063,17-07-2022,7692.14,-2484.23,33.6
887403,5268,08-05-2024,35427.18,1234.69,34.76
362195,5814,12-02-2023,36716.58,8182.19,33.87
147915,9941,28-04-2024,22827.27,4062.07,6.16
768407,6115,02-01-2023,20292.03,-511.33,0.56
364523,7008,01-03-2022,10648.24,-1372.5,12.17
125133,6352,06-05-2022,26365.98,-3645.01,17.02
283841,6318,23-10-2023,40563.4,2463.65,-0.6
616695,1448,23-04-2022,44468.02,11748.3,42.76
650540,8970,07-05-2022,47416.81,9724.38,2.12
721772,2857,19-02-2024,37777.49,7356.82,10.14
209903,1173,19-07-2023,16168.81,13371.84,14.66
807737,5382,18-09-2023,49644.45,6228.13,22.93
909601,3116,19-03-2024,22472.69,2315.68,48.53
831807,9441,07-11-2023,33209.78,1437.93,2.03
300353,9295,29-01-2022,5467.87,1331.85,-0.48
632756,8905,31-08-2024,31031.73,637.38,44.78
540768,7771,22-02-2023,5815.82,13326.25,18.77
443618,9901,25-09-2021,47835.93,14477.98,10.43
112114,6379,23-09-2022,29120.58,10226.66,-2.77
288042,7454,30-04-2023,25027.31,-4983.48,31.52
787808,1807,06-05-2022,21508.42,10439.13,32.69
523623,5478,01-12-2022,629.85,9744.26,20.97
724126,6541,14-12-2022,44022.81,13422.64,8.36
193452,6280,13-09-2024,44957.19,13554.49,17.34
159168,3050,13-09-2023,30086.02,9292.98,24.51
870502,1351,10-05-2024,14256.13,7976.55,1.2
919546,8350,29-04-2024,22448.41,2384.16,3.93
841235,3144,16-06-2023,48069.37,-1972.65,48.3
976013,7401,26-11-2021,18217.59,-1496.6,6.36
162170,1735,21-02-2024,5688.34,-3919.98,7.81
217215,1396,08-02-2024,47429.69,4820.25,47.17
130041,4478,11-04-2024,32981.78,-2522.58,-4.3
866509,5986,03-02-2024,22954.24,9967.71,0.88
395598,8166,13-11-2022,3416.11,11234.59,17.22
366761,7403,06-10-2022,16532.55,13096.63,46.62
528824,2013,17-06-2024,34868.91,-1802.64,16.87
877745,7239,13-07-2022,43995.76,12514.94,6.64
171283,4735,19-08-2024,19442.69,-648.06,12.93
331990,8976,12-12-2022,25387.67,5963.57,-3.9
935218,2176,25-06-2022,23608.97,9559.28,33.22
598581,5007,02-11-2022,34567.07,5698.29,15.65
428839,1302,24-07-2022,39092.57,7049.22,21.13
208245,5478,29-06-2024,47995.96,4855.63,26.99
174882,8425,07-05-2024,34704.77,-883.17,29.13
445060,4369,12-11-2021,3298.82,-1976.53,40.23
729715,3292,12-10-2021,2798.29,4929.34,47.47
239133,8976,14-04-2023,35882.78,11046.85,20.98
223731,2045,30-10-2021,39041.85,2276.5,34.02
324627,7209,24-12-2023,15005.09,13657.8,3.7
104930,9941,16-04-2022,9766.05,-301.99,34.07
829781,7008,02-09-2022,2830.83,2192.39,24.33
114927,9435,05-12-2023,27662.33,4741.44,42.95
285087,8800,12-12-2021,41220.94,5404.67,48.36
896259,2330,28-12-2023,7520.38,815.88,5.72
848961,9042,10-07-2024,45330.06,-94.49,7.11
897825,5705,17-05-2023,27560.37,-3191.36,15.5
202410,7256,24-06-2023,46021.89,-2931.15,35.41
207050,8226,22-10-2021,2439.21,3728.32,44.64
641544,3776,01-06-2023,3061.61,14630.07,26.49
211472,7072,07-05-2024,28930.47,6391.59,21.74
603819,8166,29-08-2022,19213.8,-285.75,27.01
738760,4107,21-03-2022,30458.55,7127.65,22.41
760198,8925,22-10-2022,31617.2,3826.88,20.74
826294,1386,07-03-2024,18660.53,13162.65,7.6
587172,1750,10-06-2024,49996.1,11860.1,-1.93
752460,1926,11-11-2023,31706.69,-1756.07,45.53
799577,3116,21-05-2024,24552.13,-3710.66,5.68
795693,9817,15-09-2022,43373.3,-1646.87,28.87
611226,1461,05-03-2022,34343.07,-3872.23,0.72
532943,9981,17-04-2024,22468.78,133.01,30.35
690834,9442,26-06-2023,14514.36,2013.01,14.15
170885,9225,14-11-2023,32659.82,1173.16,3.73
933870,2251,29-01-2022,19879.41,13886.25,32.66
484714,8051,05-06-2022,43803.06,-646.33,7.95
974102,9255,14-09-2024,10565.24,14558.02,5.82
916614,3030,09-04-2023,21278.93,3779.25,3.57
632506,1768,24-03-2023,25351.02,-3155.75,-4.9
448599,5171,19-11-2021,34573.63,-1972.5,15.64
999639,5705,08-07-2022,39850.91,-2232.22,4.61
159870,1750,31-08-2024,32711.86,12772.11,12.11
876503,9207,03-05-2023,49215.88,-3333.67,43.61
687276,4539,21-09-2023,16738.57,1135.47,25.64
132284,5986,22-12-2021,12573.19,7942.7,23.63
817373,1302,07-11-2022,49210.27,12515.06,0.64
807190,5604,30-10-2022,5105.26,2962.66,27.43
988272,9596,05-06-2022,24404.32,7471.52,45.12
894563,1227,03-03-2023,33534.62,12740.7,9.35
834745,6821,25-03-2024,4327.41,1882.7,10.12
936754,6541,24-02-2024,2958.43,12341.1,6.87
185264,2937,01-06-2024,6968.61,1023.7,43.79
949101,3887,04-12-2023,23516.43,7734.37,20.87
446661,5798,19-02-2022,33844.88,-3132.13,0.59
760889,1947,31-03-2024,9607.1,11595.75,-4.05
138095,7132,29-05-2023,1078.08,4691.52,3
855861,7132,06-04-2024,13094.52,-1563.43,5.41
334807,2230,14-08-2024,41851.52,12651.4,15.83
981707,2640,10-10-2022,49490.11,-469.67,48.01
176454,2408,21-12-2021,6256.07,-1115.05,46.33
978093,5986,30-05-2023,33937.39,13939.85,34.04
116271,5268,20-02-2024,27127.98,9180.6,21.72
393503,9787,05-08-2023,16669.81,1395.82,32.87
435129,2426,01-04-2023,4725.63,-2116.42,44.21
666821,7662,29-07-2024,5286.85,-4061.13,35.73
472983,6541,16-06-2023,37234.02,14043.81,-0.86
225856,2288,07-08-2022,683.96,2254.1,40.72
505043,6115,09-05-2022,18151.14,13804.89,34.59
921539,5004,22-07-2024,1425.59,8368.97,33.02
805071,4002,01-03-2022,45829.84,14298.65,8.96
705999,2688,03-10-2021,10188.38,14628.65,42.66
288321,9197,29-11-2022,9697.22,-2421.98,31.87
757596,6663,13-01-2022,22228,4006.61,47.86
631494,2398,24-04-2023,16363.74,9791.38,11
157109,3887,24-04-2022,23752.43,5996.11,47.55
376700,1882,16-05-2023,24268.98,2242.17,31.74
440142,7415,14-07-2024,8682.17,10992.98,33.78
268106,7022,04-10-2023,28444.93,-892.16,14.24
159918,5817,10-11-2022,11444.23,-3649.16,22.44
408175,5249,28-09-2023,5720.63,13314.84,35.64
401506,9865,20-06-2023,32037.4,576.39,27.28
487477,7732,28-12-2021,17890.66,13090.89,16.69
655065,4947,23-04-2022,40106.79,265.78,38.34
450672,9941,12-07-2023,18416.17,-1964.52,19.99
261586,5097,28-11-2022,36798.88,7657.25,37.86
416317,5126,04-01-2023,17478.54,-406.91,2.52
672067,5511,03-06-2024,46557.55,5592.26,33.18
909957,1103,03-11-2021,9966.4,2960.07,36.41
876825,5626,23-09-2024,48698.45,10111.25,3.56
806689,6347,16-04-2022,7320.49,6998.35,49.63
400827,9841,18-03-2024,36208.44,1045.63,24.08
780394,1286,29-10-2023,6990.35,-338.08,42.54
639313,8037,17-05-2023,46786.09,10446.92,-4.11
679711,3461,27-07-2022,41896.76,10684.47,25.27
233462,9295,06-03-2023,1189.03,2064.55,33.78
542390,8350,20-03-2022,24587.61,4643.45,1.21
880337,7231,05-03-2022,39873.37,-1746.45,29.89
165938,3292,25-10-2022,42828.13,7002.32,39.49
579959,2982,21-03-2023,23782.87,-2130.19,4.3
249810,7810,06-07-2022,17187.51,2956.4,35.91
561979,6685,04-08-2024,6765.43,-3315.67,10.06
954491,7786,25-07-2023,37840.39,8190.77,10.78
193075,6149,31-12-2021,42161.36,-2060.29,11.88
245767,4726,13-05-2024,16951.99,13006.87,-0.45
804213,6690,07-04-2022,30557.86,2746.73,38.5
405229,6280,16-05-2024,17741.15,-1168.24,28.26
376522,7567,13-09-2024,28508.79,-2634.75,2.08
902033,6821,06-03-2022,3108.46,6214.05,37.09
986009,1767,03-10-2022,4382.26,13658.58,-0.53
430120,3411,03-09-2022,21934.29,-4763.82,0.35
977518,8702,03-06-2022,15947.36,-2424.83,6.64
814723,2869,12-10-2023,42200.48,1082.67,48.82
482262,8691,23-03-2022,45179.62,5984.37,17.63
619882,1173,15-03-2024,23339.85,6962.88,9.32
418453,5632,08-06-2023,47353.14,5599.1,27.76
462931,4369,10-06-2024,17694.66,3866.3,7.13
699645,8905,14-03-2022,47339.48,-4044.89,39.86
661345,1165,01-10-2023,13200.32,7153.62,44.88
631714,7395,20-05-2024,39667.26,1098.75,17.54
258007,3703,16-11-2023,18821.99,5532.03,38.18
554155,9538,30-11-2023,46647.83,2170.33,12.62
293424,7152,21-01-2023,19967.32,8721.59,3.31
142471,1449,17-05-2022,6232.91,10968.94,14.39
644490,7231,13-12-2023,7016.66,14526.8,-1.3
269456,9694,07-01-2023,990.43,13075.95,22.26
756872,8026,17-07-2023,18326.71,-1256.37,43.76
336963,2929,26-05-2023,26429.88,12701.14,34.94
224228,2398,08-09-2022,23611.98,1550.82,31.58
175959,8469,18-11-2022,34705.49,-1083.03,11.43
506892,3030,01-02-2022,19423.99,3505.37,27.71
203018,6318,26-06-2022,43734.25,4796.21,33.79
177836,8725,10-01-2022,35310.13,273.55,6.75
876774,2398,10-03-2024,4514.42,13373.1,2.24
785102,7510,26-10-2021,45555.11,4706.83,40.35
826131,4798,31-03-2024,42465.89,-4563.94,0.96
236071,9225,10-04-2024,29831.61,4548.67,23.54
455841,5071,07-04-2023,5810.3,4598.1,8.03
916458,1566,09-01-2024,43532.3,11121.35,33.11
370518,6880,03-02-2023,33265.25,7229,38.47
391198,5097,15-10-2022,19950.49,11733.06,9.93
230502,4780,25-09-2021,28852.25,11732,47.28
810760,2230,16-11-2021,41062.36,5409.65,15
519317,9248,29-08-2023,2889.78,2182.54,35.35
778625,4091,18-11-2022,47761.07,4624.29,26.2
451074,2176,17-08-2024,37028.7,-3886.75,49
264492,5916,23-04-2023,14750.25,6555.16,6.08
429793,2230,19-08-2022,19766.07,9323.23,21
684460,6023,15-06-2024,16767.05,-264.39,7.6
690633,8970,08-09-2023,30609.02,6299.19,35.43
115611,2215,18-07-2023,15746.86,13345.5,17.77
254636,4127,23-07-2023,41751.26,-847.96,25.1
888632,2733,07-10-2021,48689.39,9513.95,-0.83
529649,1948,04-11-2021,22358.35,11785.11,10.99
252337,4950,27-11-2021,19578.02,-4627.65,-0.37
988591,4532,12-01-2024,46256.81,142.77,47.85
118014,4369,07-05-2024,34459.53,-465.45,-2.54
140047,4272,20-09-2023,10105.22,13949.62,-2.77
914885,5966,03-02-2023,13732.37,11896.66,23.82
599469,1213,07-02-2024,49216.81,13714.27,27.26
875816,7732,05-07-2023,44570.66,7345.31,10.78
970946,7225,17-04-2024,9282.83,8340.19,33.84
531241,1768,07-09-2022,32101.26,-2791.05,11.02
318273,2733,25-12-2021,34785.91,13629.25,-4.23
164745,5382,01-09-2022,20917.02,-3192.13,-2.85
798021,1351,13-02-2023,21977.22,-444.62,35.65
686894,3319,11-12-2023,15838.69,10319.81,42.08
846499,1496,15-10-2023,48944.28,7867.61,7.74
401682,8662,29-11-2021,45203.99,13855.69,27.92
921667,8987,10-05-2023,30614.77,11875.36,25.7
234045,1833,23-11-2023,43677.55,7656.11,19.76
222596,7901,22-07-2023,34520.44,12500.83,17.45
120824,5957,11-12-2022,8052.89,-3505.81,23.99
868302,9743,05-12-2022,24947.85,3384.03,32.87
134041,5770,04-01-2023,43134.26,79.83,49.34
854440,8905,08-02-2022,3315.74,2278.44,-0.96
439107,4689,01-01-2022,47112.09,7249.12,4.9
392537,6821,19-08-2024,3463.34,861.65,41.68
918526,9694,03-02-2023,46480.76,-2446.3,25.98
287958,2476,21-04-2022,17608.74,659.59,16.24
556801,4465,14-12-2023,2360.21,-751.69,9.37
758029,8797,13-04-2022,29719.52,4626.93,10.4
294292,1461,11-05-2024,6028.55,9876.69,23.77
753899,4999,12-03-2024,7100.25,5733.8,34.14
157278,1880,26-08-2024,44943.86,-3406.1,17.45
514064,1869,15-01-2023,23150.85,3088.75,41.57
506702,9309,21-01-2022,11303.24,-3444.92,33.86
617017,8817,27-01-2024,12956.76,1335.78,44.67
723188,9327,02-07-2022,37961.92,907.1,3.99
752647,2869,25-06-2024,28733.81,2817.45,38.28
801062,8797,22-07-2023,44941.71,4552.93,29.91
394256,4461,25-01-2023,30303.38,10948.76,31.69
789900,1396,15-08-2024,47331.85,8623.94,44.48
127002,1302,07-04-2024,28209.65,13162.2,49.58
259602,2611,08-02-2023,20317.76,-4209.33,37.81
348360,8130,05-04-2023,45826.11,9090.54,0.28
921955,2011,22-08-2024,32485.2,-4329.45,28.39
261392,5079,14-12-2022,49403.41,7170.24,27
597833,4059,03-05-2023,37687.33,12419.22,10.06
241489,4177,10-10-2021,48727.02,7127.1,49.85
679682,6688,27-09-2023,25684.76,-4479.68,24.41
887689,6476,06-07-2023,14308.29,-2572.21,-4.58
165799,9012,24-03-2023,33067.48,11259.89,4.96
818537,4780,28-04-2024,37236.59,12439.67,0.22
636748,2194,30-06-2022,30117.87,1694.77,21.2
353931,4245,23-11-2022,1010.72,1601.2,4.92
569845,4689,06-06-2023,36268.58,-1568.28,6.2
779855,1176,07-11-2021,41648.48,1877.85,4.62
173190,3821,10-09-2022,45361.75,2222.36,19.44
449811,5626,03-08-2023,23654.23,1851.94,24.07
731324,1520,18-08-2024,13003.9,12095.78,15.91
628087,6352,18-09-2024,35377.25,-804.51,39.05
817202,7898,27-02-2023,17409.63,9049.46,47.92
853030,1176,19-06-2023,11563.02,7693.64,41.8
757720,1063,12-02-2022,16616.43,4102.63,27.56
234414,8905,23-03-2022,31322.66,5407.84,46.38
132492,8622,07-07-2023,36161.36,-2090.59,27.78
382796,5604,10-03-2024,4106.08,10498.3,1.01
646033,1479,03-11-2023,28218.61,5348.73,25.83
983038,5068,01-09-2023,29583.78,4802.92,47.17
990365,7022,21-10-2023,31748.6,-2365.11,29.55
135830,7470,29-11-2022,45067.61,2569.52,32.83
228710,5632,10-12-2022,25307.21,6854.38,39.15
220493,9596,25-04-2023,25873.84,2224.8,-0.19
344523,8166,22-08-2024,34064.06,-2670.27,-1.68
690018,4198,25-03-2022,26628.69,72.9,24.28
699402,1118,02-12-2021,4540.5,-2462.44,49.98
710647,5990,24-06-2024,14654.55,14432.62,30.52
445180,8011,07-05-2022,26579.67,14074.84,41.07
324540,4606,13-08-2023,42099.68,-4186.34,23.39
942051,2192,08-09-2023,34032.52,6236.54,20.12
262260,3821,11-10-2022,5447.49,1589.57,44.5
663047,7818,13-04-2023,4331.75,2848.42,8.95
294318,5019,13-09-2024,33622.19,10973.45,23.75
262030,1517,02-08-2022,15492.26,2593.05,48.94
376683,6937,08-02-2022,40554.23,593.91,32.17
305041,4574,30-04-2023,13290.33,-2369.06,41.04
341141,6476,03-12-2023,20837.65,-3539.81,-3.62
310408,5240,21-06-2024,2772.85,10146.51,12.65
590056,1351,06-06-2023,4982.1,14911.79,-1.37
679188,2013,15-11-2021,7209,13360.67,18.28
364176,4999,31-03-2022,28848.32,13576.37,27.4
871387,9128,26-02-2024,28837.4,9746.67,2.53
161684,2176,07-08-2022,8679.12,-1420.33,5.58
799166,6324,26-07-2023,21918.45,7279.32,4.6
790976,3326,31-03-2023,48304.27,11497.39,2.08
620398,9322,28-06-2023,10519.75,13568.01,45.49
979899,3264,24-05-2024,35652.95,-1692.41,45.32
105209,1847,15-01-2024,45112.1,-244.39,32.87
751452,2611,26-03-2022,36169.01,6661.17,32.85
589964,6539,11-03-2022,15821.67,9372.46,22.6
279173,9023,13-12-2022,11700.28,5880.34,23.48
782383,9818,15-01-2024,8875.13,8809.45,49.23
556864,5770,14-06-2023,15650.61,9473.72,29.57
472925,3712,15-03-2024,27186.45,-2529.94,14.12
741210,7290,22-12-2022,21298.86,-4924.39,14.28
949434,4346,26-08-2024,42768.52,6522.78,25.91
966569,1954,31-08-2022,12428.67,-3858.07,2.12
237452,9619,11-08-2024,49233.21,-1890.34,48.55
948009,5685,27-07-2023,49655.01,-3492.89,37.37
842595,9132,27-10-2022,40053.96,9093.08,12.99
533031,2105,14-05-2024,10077.46,7662.5,44.24
644852,5785,13-09-2023,4772.63,9485.05,5.55
854247,8460,04-02-2022,40267.7,7525.27,16.1
903956,5004,23-07-2024,44005.46,9507.55,28.88
897326,8987,07-06-2023,6863.27,10860.92,47.01
254632,9644,07-09-2023,32778.16,-3976.34,43.57
157680,8442,09-02-2024,31354.2,9594.34,43.83
328008,4900,09-02-2022,2856.06,2177.68,-0.99
247549,6023,05-11-2022,2540.41,14414.77,19.28
746504,4237,12-05-2022,15494.21,13820.66,22.7
246452,4208,18-07-2022,30801.57,1321.7,45.81
422560,4606,27-09-2022,29035.42,-4912.74,23.83
996116,9672,28-12-2023,7980.83,14969.4,-1.24
409903,6735,12-02-2024,20828.49,4713.77,44.25
237308,1376,05-08-2024,6835.03,5046.6,21.1
246913,4798,11-09-2023,15507.73,158.31,5.85
561925,9841,01-10-2021,37553.43,-2322.34,45.06
484244,8999,24-03-2023,44260.55,-419.53,46.85
275490,7022,26-03-2022,4738.78,4948.17,35.57
195777,1173,28-08-2022,27482.72,11473.16,46.49
897068,2215,14-01-2023,30238.27,155.29,6.73
432865,4399,02-06-2022,47151.93,-2746.98,45.15
632869,9915,28-04-2022,21072.76,12866.69,43.3
865287,5004,10-09-2024,43887.88,8596.72,1.98
902803,4461,03-09-2023,13123.49,-4119.7,24.67
226783,5713,02-11-2021,46822.73,7206.27,-2.69
584657,8350,17-09-2022,44974.77,1390.69,29.28
327803,8343,04-03-2023,25872.97,1626.47,3.41
438185,4947,22-04-2023,13160.19,1855.53,47.81
643255,3030,05-06-2022,38663.07,2336.6,25.61
263458,9804,14-11-2021,17021.61,7548.78,41.82
314703,5966,13-02-2022,11223.66,1552.17,29.99
101839,4165,16-07-2024,21218.94,5800.5,13.19
330577,3116,14-08-2022,49297.54,4143.46,14.74
210445,9225,19-10-2022,40345.52,5419.19,14.17
675635,8138,19-06-2024,14073.05,-1903.5,10.74
286597,4606,30-09-2021,19384.52,13812.83,46.16
972861,4896,24-12-2021,22713.99,-730.64,12.02
960152,3692,07-07-2023,39520.7,-1575.83,35.06
750877,9042,11-05-2023,7353.31,2020.2,36.64
600813,2869,22-07-2023,26451.85,3808.39,46.18
123246,8622,18-10-2022,9969.23,10180.36,13.41
663679,7204,30-08-2024,6105.16,5712.13,15.12
331391,4465,28-07-2024,9046.4,-2854.04,18.73
912563,8358,12-11-2021,48410.19,5616.6,23.32
120210,5158,09-07-2022,33520.33,7331.56,39.75
915932,4947,08-01-2023,28055.89,5665.51,0.11
783760,2355,26-04-2024,948.97,12070.16,36.01
898608,1376,08-11-2022,19331.1,10556.06,49.28
249989,7454,01-10-2021,17421.74,7436.6,3.54
680360,8460,27-04-2022,30898.59,4573.05,10.17
240604,1566,21-03-2023,2142.01,7461.81,39.46
413623,3851,22-03-2022,23644.64,5364.28,5.62
329958,4227,23-11-2022,40032.31,13982.57,3.82
675593,2733,05-04-2022,21275.86,10311.23,8.46
162179,5705,06-02-2023,41213.46,3471.2,10.96
603866,7403,28-10-2023,42143.19,12382.04,10.78
514217,8513,30-01-2022,28964.62,4570.38,33.14
662058,7403,10-06-2024,22048.27,1311.88,11.48
262772,6150,22-03-2024,15578.71,-3739.4,15.13
346520,3572,21-09-2023,41587.88,-4811.68,27.61
274628,2176,16-07-2022,19715.47,7406.44,48.17
175411,3821,19-06-2024,16900.85,10184.19,44.78
640503,8797,16-03-2024,42883.55,-668.19,29.53
952248,1497,20-02-2022,12527.46,2471.93,8.44
345436,8130,16-06-2022,19211.55,5739.54,1
358760,6080,05-09-2024,6143.5,958.27,44
157335,5713,06-06-2024,21963.55,7502.69,1.51
705256,7790,06-06-2024,35410.79,-4886.88,45.12
776252,8226,22-09-2022,31669.07,2161.7,27.74
340915,4369,07-07-2023,34981.63,-1284.52,-4.68
382540,2105,26-04-2022,43513.35,-2359.75,28.37
826166,9903,12-05-2023,36810.51,220.33,15.4
811485,1148,18-06-2022,40519.93,8035.69,42.44
686370,5953,02-05-2024,23973.32,-4822.55,45.63
140975,6726,25-02-2022,9795.37,3413.34,1.39
993640,2869,30-06-2024,21113.64,12310.52,21.02
811413,7838,03-11-2023,42647.66,-4565.8,-1.24
441306,1644,13-03-2022,4712.1,-3385.21,10.15
561744,8036,09-04-2022,4399.35,-3075.54,35.43
775270,4208,15-09-2023,15466.15,254.08,36.76
262691,7166,23-02-2022,22955.3,6901.02,-2.82
922327,5817,13-09-2023,49030.12,-2391.08,31.98
115040,8516,15-03-2024,29904.28,13564.87,47.14
273439,6083,25-02-2024,11832.62,8813.71,34.81
331668,3934,22-03-2024,17394.58,-2377.66,16.2
717613,4574,26-11-2023,46949.08,13422.02,12.05
390814,6563,21-02-2022,44247.14,12604.29,49.37
390373,1008,10-10-2021,23406.69,6811.81,18.46
628231,3714,26-10-2023,31731.81,3967.79,1.25
222999,4346,06-02-2022,21172.02,11364.52,29.67
451674,4595,21-06-2023,32865.55,11863.56,-3.77
814127,2210,08-03-2022,3293.92,5914.27,3.74
815621,9309,07-04-2022,31087.52,551.7,26.22
122583,2611,13-12-2022,48962.07,9903.76,-4.88
799853,9474,11-10-2023,38559.44,-1206.23,23.03
737721,7225,13-07-2022,43034.94,1997.29,14.21
217510,7403,17-03-2024,26672.22,1182.99,39.93
773829,2940,22-06-2024,8099.08,103.71,41.28
674698,5478,18-05-2022,23732.41,7343.06,13.55
276271,6332,13-08-2023,1411.94,3358.51,16.66
384407,1750,07-06-2022,47938.83,12711.34,-2.75
731867,2693,03-12-2023,37871.31,2359.82,42.43
292707,4261,12-01-2022,36254.1,11529.45,6.22
834785,2929,18-09-2023,35542.66,7234.71,13.66
115697,1553,13-03-2023,40528.35,10876.11,45.82
522032,9322,06-08-2024,22393.96,4276.64,33.49
235390,6352,25-10-2021,21358.43,6148.03,27.52
460226,3267,04-04-2023,41161.01,2951.99,34.58
893488,9055,10-10-2022,11325.82,2012.06,44.31
495047,9055,22-03-2022,5194.8,10546.09,3.3
784840,7732,28-02-2024,34190.78,13071.81,-0.66
582471,5894,25-01-2023,16610.32,13669.09,-0.47
969596,9012,15-06-2022,46514.69,5858.42,19.15
517687,1396,30-09-2022,36465.93,6498.07,25.6
134243,4735,28-06-2023,3396.42,-2392.4,23.14
469916,3116,07-03-2023,16220.21,3372.35,-2.17
708435,1250,22-10-2023,35210.67,-1258.12,47.95
907525,4735,05-06-2022,29100,-1091.06,42.48
416275,7028,02-05-2023,16014.14,7063.17,29.82
567715,7917,20-03-2024,18610.39,1934.96,20.28
453497,8350,04-12-2023,38261.33,13878.25,5.69
188202,2288,08-08-2024,32952.21,1096.78,-4.79
404122,7225,25-07-2022,9132.09,-4734.02,44.94
731610,3222,10-04-2023,47320.51,-221.93,31.84
896923,7510,25-04-2022,23640.67,11579.54,34.62
201113,8513,17-08-2024,1369.94,1866.43,21.73
499975,1977,17-01-2023,21052.78,-882.54,15.2
848779,3887,18-01-2022,21823.49,-3382.15,6.16
644134,1768,13-04-2023,27141.75,9061.78,-0.09
358690,1517,03-12-2023,3734.43,13398.01,19.58
991766,9951,10-02-2024,11695.04,710.03,43.27
933959,2937,10-10-2023,37130.22,12712.61,32.99
489736,7014,08-05-2022,12573.44,11960.37,43.5
108689,6691,05-12-2021,36803.84,2293.73,12.69
221289,6379,08-08-2024,48754.68,6679.9,13.57
585158,6663,11-10-2023,2946.18,-3103.75,49.88
682079,6726,07-12-2023,25505.12,5027.97,18.09
548158,2821,08-09-2022,2668.33,10572.26,35.84
341619,6150,19-05-2024,40702.36,8143.36,30.38
251505,9478,02-10-2022,32348.09,13025.81,10.06
142833,5319,01-07-2024,39371.13,12567.32,-4.32
451684,7680,23-05-2023,21427.52,9576.8,35.77
110075,1947,07-05-2024,11238.83,-4667.99,2.89
935122,5957,14-08-2024,47834.49,9345.71,35.11
696547,4478,02-05-2024,36275.52,7735.7,5.4
710133,1302,22-06-2023,21157.16,8075.54,-2.84
967072,5171,30-05-2024,11038.72,-4537.06,42.66
630521,9207,07-09-2023,42270.88,6791.67,4.64
135222,4369,18-04-2023,41830,5161.21,8.75
210970,8350,04-07-2023,14772.29,10286.39,45.34
753082,9804,29-11-2022,24841.74,3420.99,-4.93
788217,4532,04-01-2022,19126.04,707.01,39.24
851233,1520,24-04-2023,4876.65,11778.21,25.89
980196,1461,17-02-2024,4581.22,-1807.23,34.76
972324,1016,31-07-2024,23779.41,-1929.79,33.58
533364,9865,25-04-2024,7582.52,13972.89,33.65
430018,7395,19-04-2024,39802.74,606.5,29.2
684539,8425,24-02-2022,28753.24,3816.28,8.46
683683,5597,30-11-2022,32708.86,-3966.53,26.01
428932,7395,03-09-2023,8602.48,-961.31,-1.78
315136,8218,24-09-2024,10300.44,12365.08,18.74
782609,2863,09-06-2022,41032.14,-2662.1,20.54
683871,1517,14-12-2022,3904.96,7641.6,14.21
800680,2868,16-08-2023,28638.56,1958.83,34.35
931938,8469,23-08-2024,15435.98,506.93,14.36
281109,5853,25-01-2024,44008.88,1791.59,49.51
414869,4100,23-11-2023,18567.59,-847.39,8.88
199612,8350,25-02-2022,38492.79,8145.31,3.51
552538,5798,05-09-2022,15426.28,4019.69,1.46
589797,9255,01-12-2023,40568.51,-3869.81,6.1
968762,6969,08-03-2024,34536.66,-264.47,35.96
636678,3108,30-09-2023,14369.21,1094.99,20.58
703661,9235,23-01-2022,12972.63,6795.08,21.71
363579,9128,29-06-2024,12793.24,-1399.93,48
507639,1227,15-10-2021,45375.92,8931.99,20.85
898322,2398,21-10-2023,1147.13,13472.08,34.5
675413,5268,24-02-2022,15613.99,13615.54,48.62
934000,4309,03-12-2022,4564.9,7064.68,11.76
709225,1497,21-11-2023,43812.35,5278.24,31.46
848067,5478,18-01-2023,13193.3,8626.39,4.75
445829,3116,21-06-2022,36940.78,5173.33,43.02
730411,2213,17-11-2021,27000.27,14844.64,29.8
194953,2693,18-08-2022,44442.13,-139.08,4.81
423249,7225,05-06-2022,971.27,-1803.85,44.55
396629,2672,10-03-2024,36357.45,9705.24,42.55
126203,9804,23-07-2022,15817.84,9243.3,28.54
619141,2984,21-12-2022,33345.86,-4876.34,29.75
872346,5916,21-08-2023,48903.55,13662.35,13.71
659592,8817,07-10-2021,7848.38,14197.67,9.57
323188,4968,08-05-2024,2613.2,13446.91,40.32
721292,4676,17-05-2022,26125.77,1023.76,21.99
714072,3267,28-06-2024,1560.84,-2393.07,4.23
